track_id,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
525,-192,177,-47.6,36,-1.91,12.6,-7.15,-5.52,-5.45,-2.37,-2.24,-7.94,-1.09,-0.912,-4.63,-8.57,-5.82,-8.48,-5.2,-7.31
526,-234,163,1.56,41.2,5,10.1,4.65,5.43,4.41,-4.02,3.39,2.39,-1.58,-4.1,-3.65,-1.93,-2.77,-2.03,2.08,-3.72
527,-155,162,-52,43.7,-3.03,13,-13.9,4.17,-7.88,1.26,-10.9,-9.25,-1.14,-1.44,-1.6,-9.93,-6.52,-7,-2.86,-10.2
528,-210,180,-27.2,37.4,0.217,12.6,-10.4,-0.606,-6.39,-4.13,-4.05,-6.73,0.78,-3.88,-4.77,-3.75,-3.86,-5.03,-1.7,-6.8
529,-130,177,-45,40,2.2,12,-18.2,0.348,-9.05,-4.64,-7.31,-6.37,-2.43,-10.9,-1.76,-3.44,-2.67,-2.57,-1.59,-1.03
530,-158,175,-61.1,7.32,6.11,13.7,-9.29,-1.39,2.13,-1.66,-5.16,-9.55,0.633,-1.04,-3.82,-4.24,-6.42,-4.61,-3.08,-6.35
531,-239,160,-13.2,31.3,-2.26,0.948,-11.9,-14.8,-7.69,-9.88,-5.21,-2.1,1.51,-3.65,-4.83,-2.69,-6.8,-10.1,-3.76,-3.46
532,-145,110,-2,58.5,-10.4,23,-2.46,18,-4.04,11.4,-3.33,8.97,-1.4,5.57,2.39,6.24,1.05,-1.4,1.02,-3.01
533,-175,121,9.21,43.8,-9.32,24.8,0.598,13.2,-0.513,20.4,0.0082,15,1.32,3.59,-1.01,-0.504,2.57,0.641,-0.53,1.79
534,-307,176,24.4,53.7,25.4,-8.94,0.94,13.2,-5.56,-14,2.33,-2.26,-4.36,-2.2,-6.11,-0.699,1.7,-1.47,1.62,1.03
535,-288,175,18.6,47.4,24.5,-11.3,1.38,16.5,-2.13,-14.7,-2.47,-2.81,-1.28,-1.96,-8.62,-3.26,-1.99,-6.66,-3.62,-1.93
536,-264,180,-1.62,44.8,27.7,-6.8,-0.52,17.5,-1.76,-17.7,-4.33,-4.25,-1.4,-4.63,-9.25,-2.9,-4.99,-9.04,-4.35,-3.8
537,-310,158,16.9,49.7,23.6,-9.77,2.31,15.5,-3.32,-12.3,4.33,0.442,-1.72,2.31,-3.69,-1.59,3.56,-0.668,-0.0949,2.14
538,-274,176,10.5,44.9,25.7,-11.6,-2.3,15.5,-1.9,-16,-3.17,-2.28,-1.48,-2.08,-6.58,-3.1,-2.73,-6.94,-4.17,-2.54
539,-316,158,20.9,50.7,22.7,-10.2,2.88,17.8,-1.87,-11.6,6.48,1.58,-0.352,3.77,-4.39,-1.45,4.47,-1.18,-0.901,2.26
540,-273,180,-5.07,42.4,26.7,-6.37,-5.98,11.7,-0.392,-15.2,-5.4,-3.19,1.49,-1.64,-7.99,-3.86,-1.41,-6.42,-3.53,-1.18
541,-274,184,5.72,44.5,30.8,-11.3,-6.64,15.4,3.12,-17,-7.4,-1.75,-2.02,-3.03,-7.07,-6.47,-2.45,-5.2,-4.71,-0.853
542,-284,160,-9.14,51.6,30.7,-13.5,-4.62,15.1,2.14,-13.3,1.65,3.24,-1.68,2.49,-0.135,-5.4,2.77,2.12,-3.05,2.77
543,-277,157,1.85,45.4,33.2,-14.9,-5.81,15.3,0.618,-14.2,-2.59,0.98,-1.05,-0.725,-5.23,-3.83,1.77,-1.87,-2.59,1.38
544,-352,139,30.1,54.2,37.7,-5.59,0.935,16.9,7.9,-7.95,-1.78,5.32,-3.54,-0.175,2.07,-7.14,1.96,5.32,-3.81,2.73
545,-329,150,16.6,48.8,26.5,-15,-1.1,16,1.1,-10.6,1.98,3.79,-1.65,3.4,1.04,-4.34,3.6,2.11,-2.4,3.8
546,-302,174,15.9,38,26.8,-14.2,-3.76,17.8,2.09,-14.4,-4.2,-1.27,-1.85,2.06,-4.65,-8.01,-0.983,-3.96,-4.91,0.915
547,-307,176,10.7,44.5,36,-10.6,-8.52,11.9,7.82,-12.3,-7.54,4.72,-0.141,1.01,3.44,-7.39,-2.8,3.08,-4.02,0.795
548,-366,144,27.8,42.4,32.2,-4.47,-3.51,10.6,5.24,-7.19,-1.22,5.07,-1.11,1.77,4.15,-3.43,1.13,3.8,-1.62,3.16
549,-333,165,13.6,40.5,29.6,-10.1,-8.21,9.48,6.87,-8.74,-4.04,4.31,-0.532,1.24,3.48,-4.6,-0.306,3.53,-2.6,2.27
550,-244,127,14.5,26,11.7,13.6,-1.94,-4.03,4.51,4.18,0.332,-2.96,-2.72,-0.017,-1.3,-1.86,-2.62,-2.87,-4.53,-1.22
562,-347,153,32.3,16.3,13.9,34.5,11.5,16.6,8.25,7.36,-3.7,-10.9,-5.94,4.27,7.21,2.2,-2.35,-5.18,-0.634,1.22
563,-255,122,-5.83,17.9,12.2,26.3,17,15.6,3.36,6.32,0.745,-0.817,-2.2,8.78,3.64,3.09,-8.47,-7.47,-2.43,5.32
564,-204,164,9.17,20.3,11,14.6,1.74,9.59,-1.2,5.04,-2.36,2,-3.55,2.57,-4.23,-1.68,-2.76,-0.393,-3.53,-2.68
565,-173,181,-28,26.3,0.236,12.4,-1.21,9.86,-4.23,2.96,-0.936,0.56,0.753,5.12,-1.47,-0.214,1.35,-1.91,0.67,1.91
566,-295,144,25.4,32.6,9.89,21.7,2.05,7.33,0.189,4.26,-2.28,-2.04,-4.39,0.585,-1.8,0.358,-2.64,-1.61,-0.36,1.89
567,-229,153,-13.6,19.2,16,14.4,-5.04,9.72,0.238,2.67,0.375,0.167,-4.56,3.67,-4.1,-4.45,-5.42,-3.43,-3.32,0.61
568,-200,143,-2.85,20.8,19,22.4,6.56,9.11,5.92,10.2,4.33,-0.245,-6.01,7.27,1.78,-0.389,-3.91,-2.92,-3.04,1.34
569,-173,172,-41.2,0.558,6.89,24,8.53,15.2,6.73,9.09,1.34,-6.72,-6.49,3.72,3.57,1.19,-4.87,-9.49,-3.94,-0.0807
570,-231,137,-1.42,25.9,4.47,17,-0.02,9.7,-1.04,5.1,2.75,4.35,1.3,3.84,-1.36,0.506,-0.028,-0.815,-0.459,2.02
571,-339,147,4.54,4.53,0.445,16,13,7.33,-2.87,-3.15,3.15,2.02,0.295,-1.91,-5.68,-3.74,-3.36,-6.36,-2.95,-1.24
572,-235,145,4.07,28.1,8.02,26.6,5.52,14.1,1.84,6.33,2.34,2.67,-1.76,8.16,-0.494,-1.92,-0.548,-3.39,-2.56,-0.394
573,-79.3,169,-49.4,43.4,-13.4,21.9,-12.1,6.16,-4.81,1.1,-3.77,3.02,2.24,2,-3.62,-0.846,2.63,-2.15,-4.44,-3.62
574,-53.3,156,-51.9,37.2,-12.7,24,-16.3,5.73,-6.26,3.64,-4.29,4.63,-0.891,0.57,-3.51,-1.23,-0.708,-2.93,-5.11,-3.75
579,-26,120,-40.3,29,-4.26,33.6,-16.1,9.21,-0.711,12.6,-1.44,4.72,-2.47,4.9,-3.09,-0.79,0.286,2.04,-0.75,-1.19
580,-43.3,107,-31.3,29.6,-3.3,26.8,-13.4,6.63,-3.3,10.3,-4.1,3.58,-1.95,6.7,-0.123,0.859,0.971,3.35,0.49,-1.25
583,-226,148,-6.21,22.2,9.81,15.8,9.69,8.54,7.53,5.21,7.67,3.45,5.62,4.07,2.27,1.78,1.76,2.16,1.17,-0.334
584,-194,159,-0.312,32.4,7.15,24.5,-1.06,8.62,4.16,4.42,-1.24,6.52,3.67,2.22,3.24,-0.62,-0.0414,-1.97,0.726,-2.35
585,-243,160,8.2,30,14.1,15.4,6.27,8.11,-0.5,2.52,3.72,2.16,0.399,3.27,0.509,-0.596,0.729,1.61,-0.732,0.376
586,-172,148,-15.5,33.8,-1.87,22.6,-1,6.27,3.82,3.23,2.82,0.0882,0.636,3.99,1.4,-1.54,-0.0206,-1.21,-1.74,-1.83
601,-338,173,-2.5,9.47,20.9,6.17,-2.79,8.07,15.4,9.53,-0.231,-11.7,-8.05,-4.91,-7.22,-5.79,-3.18,-2.18,-6.15,-6.73
602,-355,155,38.7,9.76,10.3,12.5,3.26,-3.6,-5.64,-7.86,-9.67,-9.73,-8.68,-9.36,-7.74,-4.02,-2.67,-2.09,-2.27,-2.65
603,-297,128,49.8,41.4,13,8.54,8.66,9.87,2.06,-4.25,-2.66,-4.66,0.0719,-3.31,-4.63,2.18,1.87,1.75,1.81,-0.198
604,-276,150,37.6,26.8,-0.639,6.22,12.5,14,-2.86,-12.2,0.121,-4.2,-1.95,-6.11,-8.81,-1.07,-0.754,4.13,3.11,1.4
605,-114,152,-75,51.3,-17.3,29.3,-9.73,4.41,-0.945,-4.45,-0.76,1.05,3.93,-7.8,-1.22,-2.46,2.96,-3.12,-4.66,-5.69
606,-50.7,88,-35.7,21.8,-25.1,13.4,-7.61,11.7,-14.4,11.3,-14.1,4.19,-8.95,2.75,-18.1,-7.08,-18.1,-1.17,-11.7,0.127
607,-84.8,102,-23.4,29.2,-20,13.6,-17.2,8.57,-17.2,4.24,-18.2,-2.04,-14.9,-4.89,-16.2,-8.51,-17.9,-9.07,-20.2,-8.22
608,-192,147,-51.6,40.9,-6.92,29,-1.55,8.95,-4.61,-3.39,0.202,5.41,1.55,-9.74,-2.32,-3.45,2.19,-3.76,-4.64,-6.86
609,-72.4,143,-67.3,44.9,-12.4,40,-10.1,15.2,-7.64,-2,4.52,10.8,3.24,-4.66,1.71,-9.31,-2.09,-7.83,-6.49,-6.92
610,-168,194,-65.5,28.4,14.5,11.1,-9.08,-4.49,0.955,-7.22,-6.7,-4.86,-4.94,-4.57,-2.43,-7.08,-4.78,-2.96,2.02,-3.65
611,-275,182,5.21,15.5,-2.36,-6.78,-6.32,-6.84,-10.9,-11.1,-12.1,-13.9,-14.2,-9.53,-5.23,-5.64,-9.13,-11,-7.5,-11.3
612,-188,175,-25.9,31.5,3.85,13.3,5.57,6.63,0.479,4.27,-1.51,1.09,0.124,-0.148,-0.799,-1.84,-2.65,-2.79,0.805,-2.76
617,-304,139,35.8,48.8,5.2,12.4,-6.11,-6.28,3.75,-4.96,-1.1,-0.718,-5.54,-7.23,-4.6,-7.9,-4.83,-2.3,-8.34,-5.73
618,-224,144,-43.5,25.6,2.2,2.07,-6.19,-1.98,-4.46,-2.57,-5.74,-3.14,-5.6,-9.11,-7.02,-7.7,-7.68,-4.53,-4.41,-2.43
619,-274,161,-39.6,1.53,4.54,0.0866,-12,-21.3,-9.34,-1.13,-11.8,-8.02,-3.67,-8.26,-4.42,-3.61,-7.4,-7.27,-6.27,-3.42
620,-209,128,7.72,11.4,8.25,6.94,-3.05,-5.25,-5.34,-5.41,-8.95,-7.02,-7.25,-6.37,-5.48,-7.33,-5.91,-3.25,-5.35,-5.82
621,-180,169,-34.8,24.2,-0.552,1.54,-4.32,-7.82,-8.89,-7.17,-12.3,-5.13,-7.63,-10.4,-5.6,-6.02,-6.91,-5.51,-5.97,-6.94
622,-250,141,-24.2,34.5,-4.84,7.28,-5.75,-7.61,-7.86,0.325,-8.46,-0.862,-8.86,-2.63,-0.225,-2.83,-7.07,-3.65,-3.4,-1.43
623,-308,153,6.66,5.7,14.6,0.665,-8.23,-4.3,-3.34,-7.67,-5.51,-4.07,-9.48,-8.99,-4.33,-7.13,-8.94,-8.87,-7.93,-5.92
624,-273,175,-17.7,4.96,14,-1.6,-7.7,-3.99,-6.69,-9.25,-7.48,-5.16,-8.6,-8.77,-3.53,-7.48,-9.98,-7.99,-8.21,-6.96
625,-166,154,-30.3,23.2,-7.46,7.65,-15.4,-1.83,-12.3,-5.26,-11,-2.84,-9.39,-5.97,-4.11,-5.81,-7.69,-7.33,-9.62,-7.68
626,-210,198,-60.7,29,11.6,-0.519,-1.83,-8.7,-5.28,-6,-11.1,-5.09,-5.51,-9.98,-6.06,-9.38,-4.52,-6.43,-7.79,-1.53
627,-263,195,-43.4,13.1,15.7,-2.77,-0.501,-1.75,-6.22,-3.37,-4.44,-5.77,-5.79,-6.2,-2.91,-2.78,-4.62,-6.73,-7.99,-4.3
628,-230,167,-38.6,27.1,3.95,1.29,-7.15,-1.82,-9.47,-5.46,-8.45,-7.25,-3.47,-8.41,-3.88,-5.78,-8.95,-5.46,-5.76,-6.05
629,-229,104,-0.966,51.2,16.4,15.6,9.4,11.7,1.86,7.66,-3.27,4.73,2.17,3.56,2.91,-0.105,-1.5,1.61,-1.4,1.12
630,-185,157,-45.3,25.8,2.55,6.16,-11.2,-2.48,-13.3,-4.63,-7.03,-5.77,-8.06,-6.98,-7.99,-6.47,-8.31,-4.59,-3.82,-2.99
631,-154,125,-32.2,23.9,-17.3,16.1,-7.25,-0.639,-8,-1.99,-8.81,1.36,-2.6,-0.925,-4.92,-2.34,-3.02,-0.123,-2.15,-1.17
633,-137,216,-63.4,13.5,11,14,4.88,4.84,4.98,2.36,4.71,-0.739,6.04,5.02,2.04,-0.802,-2.77,-1.14,-0.546,-0.634
634,-107,199,-75.2,6.51,-3.78,23.2,-10.8,-1.37,1.52,0.9,3.96,-3.84,5.98,3.2,3.93,-1.47,-4.54,-3.67,-1.18,-1.37
635,-127,185,-57.8,35,12,27.8,-3.48,7.49,0.363,4.33,2.04,-2.31,2.88,0.284,1.97,-4.19,-2.02,-5.38,0.876,-0.603
641,-194,171,-31.3,5.25,4.24,-6.59,-8.43,1.14,-3.83,-4.55,-0.415,0.842,-3.91,-3.69,-3.27,-5.8,-4.34,-1.09,-3.06,-4.14
642,-282,142,-18.3,16.4,13.5,14.1,-4.65,5.4,7.83,0.123,-2.04,0.155,-0.116,-1.62,-1.24,0.46,-2.41,-2.41,0.632,-1.72
643,-257,81.1,0.526,35.2,0.236,11.8,-0.0498,-2.09,5.46,2.67,0.363,-2.41,-0.419,-2.4,-1.69,-1.76,-1.51,0.659,-1.84,-1.57
644,-280,144,-17.3,19,9.31,4.07,-0.706,0.667,-1.53,-1.31,-1.99,-1.45,-0.138,-0.376,-2.24,-2.13,-0.801,-0.925,-1.2,-2.01
645,-254,147,1.56,24,0.504,2.12,-5.2,0.967,1.51,-0.845,1.77,-0.391,-3.39,-0.166,0.686,-1.16,-2.48,-2.26,-4.88,-6.1
646,-249,133,-21.3,22.8,1.9,5.5,-0.658,3.42,2.99,6.06,3.67,5.6,-0.834,-0.187,-1.08,-0.793,-1.02,-1.83,0.153,0.395
647,-173,130,-27.1,16.7,-1.44,0.706,-4.13,-3.01,-3.65,-0.0171,-2.99,-3.6,-2.45,-1.33,-2.97,-0.894,-2.42,-0.635,-1.79,-4.82
648,-175,139,-25.2,16.3,-0.0197,-0.654,-8,3.02,-8.04,-4.12,-4.59,-1.16,-7.51,0.19,-4.36,-1.38,-1.61,-1.99,-2.34,-0.963
649,-198,156,-30.7,18.8,-1.67,-5.67,-10.3,6.21,-12.5,-4.97,-4.65,-6.97,-5.36,-1.31,-5.3,-0.913,-6.51,-4.64,-2.74,-2.95
650,-228,152,-20.7,20.4,3.42,4.79,-1.62,2.26,-0.592,1.38,0.513,0.973,1.57,1.8,-0.824,1.22,-0.057,0.28,-0.862,-0.106
651,-170,146,-46.2,34.4,-16.5,11.9,-14.4,2.94,-8.01,-1.04,-6.59,-6.18,-4.72,-3.87,-5.26,-3.92,-4.72,-5.45,-3.95,-5.33
652,-114,153,-73.4,30.4,-29.8,8.09,-15.9,2.2,-10.7,2.68,-11.9,-7.36,-5,-0.615,-0.863,-2.55,-2.51,-7.26,-5.85,-8.61
653,-142,168,-52.7,31.4,-16.9,-0.233,-10.5,2.65,-9.31,-2.27,-6.98,-8.19,-5.97,-3.52,-3.88,-5.8,-3.45,-5.83,-5.53,-4.76
654,-173,165,-33.6,37.5,-3.21,4.43,-11.5,2.13,-2.15,-3.42,-4.85,-4.78,-4.71,-5.1,-6.16,-5.32,-5.09,-5.4,-5.92,-4.91
655,-236,176,-17.1,25.5,3.92,0.89,-1.58,7.94,-3.57,4.96,2.65,-3.82,1.3,-1.88,-0.89,2.24,3.51,-1.57,-1.47,0.875
656,-113,183,-36.7,35.8,-7.32,16.7,1.88,-0.442,1.2,-0.292,-2.65,-0.188,-3.29,-1.07,-1.71,-3.56,-2.64,-4.59,-1.35,-2.76
657,-261,137,-33.5,16.8,-0.208,11.8,-10,6.66,-8.57,-3,-1.78,0.146,-4.75,-2.41,-2.31,-1.92,-0.178,-1.65,-0.977,-2.75
658,-278,112,-0.77,7.17,16,4.28,-0.0391,10.9,-0.299,2.2,2.16,7.79,-0.64,2.44,0.818,-0.0941,1.9,-1.45,0.579,-0.0874
659,-289,124,-6.76,21.4,5.75,8.8,4.82,2.78,-0.295,-0.474,-0.438,0.847,-1.19,0.501,-1.36,-0.0604,-1,-1.53,-0.839,-0.78
660,-292,124,-19.3,12.7,0.434,23.6,1.3,5.09,-5.04,-1.87,-1.97,1.2,-2.9,-0.0785,2.42,-1.11,-3.17,-0.795,1.16,-1.01
661,-296,117,-9.99,7.28,10.9,12.2,0.638,3.62,-2.34,-1.26,0.671,0.954,0.497,0.181,-1.19,-1.52,-0.592,-0.204,-0.528,-0.323
662,-340,114,6.7,27.2,9.74,10.9,7.33,1.76,2.83,0.417,-0.873,-0.384,-2.14,0.304,-3.11,0.268,-1.84,-0.64,-2.77,-1.5
663,-279,123,-10.8,17.5,2.25,7.15,-4.56,0.801,-3.08,1.25,-1.49,1.52,-1.16,-0.149,-0.55,-0.588,-0.799,-0.956,-1.02,-0.722
664,-263,154,-3.47,15.8,12.4,9.86,0.187,3.8,6.66,1.74,0.579,3.69,1.59,-1.26,1.56,2.84,1.33,0.951,3.66,2.39
665,-147,157,-16.9,38.1,0.235,16.3,6.09,5.32,-5.53,6.45,1.87,1.72,0.537,-4.07,-3.99,1.23,-0.792,0.696,-2.34,-1.47
669,-134,146,-25.2,29.3,-12.9,20.9,-11.4,10.9,-4.82,6.09,-13.5,6.88,-8.39,-1.82,-1.52,0.207,-0.879,-1.17,-2.9,-3.66
670,-183,126,1.28,47.4,-4.33,27.5,-5.65,6.97,-4.13,0.469,-10.7,1.38,-5.59,-4.7,-2.42,1.79,-0.325,-3.61,-1.15,-1.42
671,-177,120,4.22,49.6,-4.78,29.7,-5.52,8.62,-3.96,1.53,-9.87,2.11,-5.18,-3.89,-1.96,2.55,-0.0574,-2.88,-1.15,-0.628
673,-180,144,5.34,48,2.17,26.2,-2.48,6.16,-4.38,10.1,-6.34,2.84,-2.97,-2.13,-0.799,0.134,-0.898,-1.4,1.72,0.722
675,-119,116,-12,44.4,-8.39,25,-15.6,14.1,-14.2,13.1,-11.2,7.31,-7.39,4.09,-6.14,4.28,-6.23,3.12,-3.44,-0.891
677,-162,133,13.4,41.5,-9.17,27.9,-5.71,19,5.35,18.9,-16.2,6.29,-7.55,-3.69,0.366,1.57,-2.04,-0.749,2.71,-0.473
679,-157,150,-11.7,45.1,-5.95,18.5,-7.12,9.92,-2.72,6.6,-10.2,2.59,-1.33,-1.62,-0.686,0.414,1.64,1.49,3.69,-1.33
681,-223,131,18.8,61,5.71,32.6,0.473,14.5,5.96,5.59,5.58,6.01,-2.01,-0.326,-0.852,0.0478,-2.27,-5.76,0.164,-2.47
682,-175,164,-30.2,40.9,2.79,11.7,0.0798,-3.01,3.46,0.18,-3.22,1.7,-3.1,1.67,-1.81,-1.07,-1.44,-4.63,1.21,-3.52
683,-172,161,-28.1,40.3,4.15,11.5,0.0407,-3.3,3.68,0.47,-3.47,1.75,-3.3,1.5,-1.71,-1.01,-1.58,-4.69,1.1,-3.47
685,-185,150,-1.71,45,1.04,20.6,-1.13,9.32,-2.19,7.3,-7.3,2.47,-2.85,-0.748,-1.47,1.22,-1.91,-2.19,-0.093,-2.69
687,-165,131,-17.8,43.4,-3.66,10.6,-10.7,7.86,-10.8,1.57,-14.5,-2.75,-6.21,-0.746,-2.14,-4.45,-1.21,-3.02,1.62,-3.62
689,-227,157,18.9,52.8,23.6,32.4,5.47,13,9.61,8.78,-4.96,7.43,1.16,-3.3,-1.21,-0.735,-2.74,-5.07,1.43,-1.19
690,-74.6,128,-70.3,37.3,13.3,29,3.53,21.8,-0.56,13.1,0.978,2.62,1.5,5.17,-0.572,3.77,-0.324,2.06,-1.65,-0.793
691,-127,142,-53.8,32.2,-7.04,16.4,-1.92,11.6,8.06,13.1,3.76,2.4,-1.41,1.24,-2.18,3.74,-1.47,-0.614,0.8,-1.67
692,-38.8,153,-65,30.9,10.6,23,-8.35,10.6,6.87,15.7,-6.71,5.42,1.45,5.38,-4.56,0.415,-2.84,4.08,0.021,1.76
693,-93,164,-43.8,35.4,10.4,13,7.92,11.8,-9.51,1.57,0.881,2.33,-1.73,3.79,-3,2.36,1.05,2.64,-2.38,0.445
694,-161,106,-21.6,41.5,-14.3,28.6,-9,7.57,-5.07,7.4,-5.78,5.47,-0.959,5.26,-0.459,2.59,0.988,1.71,1.66,1.33
695,-98.6,123,-39.7,34.2,-17.8,17.5,-8.66,24,-1.83,8.31,2.91,5.35,3.89,7.7,5.56,3.7,4.35,0.521,4.04,-0.708
711,-94.5,133,-68.4,59.3,8.13,23.5,-19.3,14.6,-10.2,7.73,-4.08,-2.62,1.99,3.4,-2.76,0.0487,1.52,-4.84,3.34,-1.37
712,-38.9,124,-75.7,59.3,3.94,25.7,-21.9,20.1,-11.6,10.5,-5.56,2.9,0.0456,5.47,-3.05,2.06,1.61,-4.62,1.29,-2.38
713,-58.5,119,-79.1,62.9,-1.29,28.4,-25.9,13.5,-11.9,8.88,-5.37,0.033,0.512,5.6,-1.28,-0.226,2.11,-6.19,3.66,-2.53
714,-219,188,27,35.1,21.2,11.3,-9.05,5.99,4.55,1.25,5.74,0.715,0.765,3.32,-4.26,1.34,-8.1,-1.77,-1.68,-10.9
715,-268,195,23.9,0.645,-4.12,-6.68,-0.582,-2.64,-0.578,-1.96,-1.87,-0.956,0.0312,-5.34,-12.4,-0.544,4.4,-0.764,1.38,-0.631
716,-230,205,0.879,11.2,14.3,-1.59,-16.4,7.08,-3.99,2.51,-14,-8.03,-18.6,-1.2,0.528,-3.16,-10.2,-2.86,-3.38,-7.94
717,-163,187,-35,49.7,19.2,-2.74,-3.57,-2.25,-0.843,-4.56,6.21,-5.22,2.35,2.26,-14.8,-14.7,-15.5,-6.61,-8.59,-15.4
718,-229,94.2,-59.4,44.1,-38.3,-5.99,-24,-6.46,2.95,-4.35,-15.9,-15.3,-13.9,2.92,-14.9,2.86,1.77,17.4,17.2,7.57
719,-146,151,-52.2,28.3,1.13,17.4,-3.13,6.69,0.792,3.94,-4.4,-0.531,3.14,-2.2,-9.23,1.19,-1.85,-6.46,-2.91,-4.92
720,-96.1,155,-64.2,64.8,20,11.1,8.13,14.6,2.17,7.56,7.04,2.13,1.63,3.46,1.38,0.691,-3.07,-2.37,-1.99,-2.38
721,-60.6,157,-35.8,60.3,-16.8,25.1,-4.81,18,-0.807,5.24,-2.95,3.9,8.51,-3.77,-5.08,2.09,-1.14,-0.0809,-2.07,0.383
722,-78.2,130,-18,32.7,-1.61,30,-9.84,7.83,-13.5,8.29,-7.02,6.7,-4.33,7.08,-6.16,3.34,-6.35,1.71,-6.27,0.158
723,-147,144,3.96,54.8,8.51,19.9,5.26,12.1,0.0333,8.21,-1.06,5.9,-2.08,3.16,-2.83,1.34,-2.93,-0.328,-2.27,-0.312
777,-210,111,-5.95,45.2,-4.21,22.3,4.17,15,-9.8,14.5,-5.78,6.96,-1.37,1.96,3.09,-0.0481,2.91,-2.66,2.23,-2.16
778,-166,142,-5.89,25.9,1.95,15.9,2.84,8.1,-1.45,8.11,-3.05,6.09,0.813,2.79,0.282,0.68,-1.5,1.23,-0.195,1.36
779,-193,192,-9.15,3.27,4.85,16.2,-4.68,1.43,-7.74,6.33,-5.81,0.867,-5.24,-2.64,1.61,0.105,-2.63,1.26,1.18,-2.95
780,-328,114,-1.09,36,23.2,7.63,13.1,4.87,1.4,5.26,5.08,2.19,1.05,1.15,0.326,1.15,2.03,0.226,1.24,2.3
783,-246,159,1.42,34.9,21.2,10.9,13.8,7.53,4.16,9.26,11.2,3.19,5.97,4.81,-0.971,0.714,2.46,0.669,-0.388,2
786,-128,132,-11.7,36.8,-9.89,24,-7.14,16.2,-9.22,11.5,-2.33,6.16,0.896,4.04,-2.33,1.91,-1.24,-1.05,0.575,-2.1
787,-318,168,22.8,32.3,26.7,11.9,2.37,3.53,-0.89,4.64,6.15,-2.34,-1.43,0.65,-0.845,-2.37,0.344,-1.14,-4.5,-2.36
788,-172,145,-20.2,54.5,1.59,15.4,3.45,11.9,-0.18,7.41,-0.965,6.42,1.78,1.76,-3.52,1.12,-1.82,-0.259,-1.4,-0.944
790,-158,156,-8.93,21.7,-11.1,15.4,-2.11,13.5,-13.9,6.95,-5.48,5.81,-2.15,-0.987,-0.148,0.317,-0.623,-1.48,1.44,-2.17
791,-156,118,12,41.4,6.98,38.2,-14.4,28.7,-7.69,16.7,-5.21,10.9,-0.0601,5.06,-0.787,3.49,0.495,-0.163,0.603,0.775
792,-146,143,-53,57,15.8,20.4,5.19,8.86,-0.926,9.37,-4.52,-1.64,1.78,1.05,-0.636,-2.71,1.33,-3.68,-2.43,-3.22
793,-156,165,-18.6,16.6,7.59,22.3,-3.49,14.4,3.24,16.4,-3.14,6.84,0.0207,6.4,-3.05,-2.57,-2.6,-1.9,-4.22,-1.96
795,-124,115,-27.5,57.6,-9.72,24,-8.64,18.3,-21.2,11.4,-13.1,4.85,-8.42,4.21,-6.36,2.67,-1.14,-3.98,-4.07,-3.49
796,-158,126,-21.6,54.2,3.58,27.8,3.3,14.9,-6.11,12.1,-6.11,2.45,-2.1,0.0781,-1.16,-3.31,-2.86,-5.86,-0.253,-6.19
803,-80.7,142,-63.5,56.9,-20.2,23.2,-6.95,8.08,-0.766,-6.74,-1.54,-7.84,2.12,-3.53,-5.8,-2.93,-0.144,0.313,-3.54,-1.74
804,-153,137,-9.34,55.8,-7.47,24.9,1.19,6.78,3.04,5.1,-1.76,5.8,-1.49,2.97,0.161,-0.101,1.1,-0.705,-1.03,0.108
805,-119,131,-35.8,50.5,-14.3,23.4,-5.51,15.3,-9.09,8.78,-5.43,6.59,-1.32,4.13,-2.06,-0.895,0.728,-4.31,1.4,-5.12
806,-81.7,147,-29.1,38.4,19.9,17.4,-10.7,3.81,3.05,11,-4.15,-2.65,-2.95,0.988,-4.89,-3.74,-9.07,-4.72,-5.48,-3.92
807,-127,144,7.05,26.9,-0.000481,24.1,-10.9,9.45,-9.41,8.38,-2.3,14.2,2.1,7.35,-3.71,1.2,-2.92,3.19,2.4,5.21
814,-280,193,14.9,25.6,18.1,-0.00484,-7.75,-4.39,-6.17,-6.71,-3.76,-8.81,-4.6,-5.82,-6.34,-3.12,-5.8,-7.84,-5.29,-1.76
821,-262,123,13.9,31.6,21.8,16.8,4.59,16.3,7.19,4.99,5.3,10.8,2.61,4.48,2.91,5.8,1.73,3.12,2.19,2.38
822,-266,143,33.2,20.4,11.4,14,4.2,16.6,7.8,7.88,4.24,6.76,0.307,0.0877,0.114,3.42,0.764,2.94,0.53,-0.16
823,-294,113,31.6,25.9,12.1,16.4,4.47,13.6,6.22,12.4,5.3,10.3,5.17,0.322,-1.07,0.942,-1.67,3.47,-1.94,-0.106
824,-67.7,189,-56.6,44.4,4.45,20.7,-8.81,6.7,3.69,11.2,1.03,0.49,0.293,0.213,3.79,-2.07,0.655,-4.97,0.72,0.366
825,-43.2,204,-92.3,49.3,-13.2,8.02,7.46,-13.8,8.57,-17.4,2.05,-4.87,-4.6,2.73,-5.88,3.79,-6.08,-2.13,-1.48,-5.2
826,-36.9,210,-89.8,42.8,-9.35,14,1.49,-18.8,12.6,-8.62,5.53,-5.66,-3.13,3.71,-5.8,3.03,-5.72,-2.39,-3.33,-5.16
